najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
-,-,-,114.95,05.11.2015
-,-,-,114.95,06.11.2015
-,-,-,114.95,09.11.2015
-,-,-,114.95,10.11.2015
-,-,-,114.95,11.11.2015
-,-,-,114.95,12.11.2015
-,-,-,114.95,13.11.2015
-,-,-,114.95,16.11.2015
-,-,-,114.95,17.11.2015
-,-,-,114.95,18.11.2015
-,-,-,114.95,19.11.2015
-,-,-,114.95,20.11.2015
-,-,-,114.95,23.11.2015
-,-,-,114.95,24.11.2015
-,-,-,114.95,25.11.2015
-,-,-,114.95,26.11.2015
-,-,-,114.95,27.11.2015
-,-,-,114.95,30.11.2015
-,-,-,114.95,01.12.2015
-,-,-,114.95,02.12.2015
-,-,-,114.95,03.12.2015
-,-,-,114.95,04.12.2015
-,-,-,114.95,07.12.2015
-,-,-,114.95,08.12.2015
-,-,-,114.95,09.12.2015
-,-,-,114.95,10.12.2015
-,-,-,114.95,11.12.2015
-,-,-,114.95,14.12.2015
-,-,-,114.95,15.12.2015
-,-,-,114.95,16.12.2015
-,-,-,114.95,17.12.2015
-,-,-,114.95,18.12.2015
-,-,-,114.95,21.12.2015
-,-,-,114.95,22.12.2015
-,-,-,114.95,23.12.2015
-,-,-,114.95,28.12.2015
-,-,-,114.95,29.12.2015
-,-,-,114.95,30.12.2015
-,-,-,114.95,04.01.2016
-,-,-,114.95,05.01.2016
-,-,-,114.95,06.01.2016
-,-,-,114.95,07.01.2016
-,-,-,114.95,08.01.2016
-,-,-,114.95,11.01.2016
-,-,-,114.95,12.01.2016
-,-,-,114.95,13.01.2016
-,-,-,114.95,14.01.2016
-,-,-,114.95,15.01.2016
-,-,-,114.95,18.01.2016
-,-,-,114.95,19.01.2016
-,-,-,114.95,20.01.2016
-,-,-,114.95,21.01.2016
-,-,-,114.95,22.01.2016
-,-,-,114.95,25.01.2016
-,-,-,114.95,26.01.2016
-,-,-,114.95,27.01.2016
-,-,-,114.95,28.01.2016
-,-,-,114.95,29.01.2016
-,-,-,114.95,01.02.2016
-,-,-,114.95,02.02.2016
-,-,-,114.95,03.02.2016
-,-,-,114.95,04.02.2016
-,-,-,114.95,05.02.2016
-,-,-,114.95,09.02.2016
-,-,-,114.95,10.02.2016
-,-,-,114.95,11.02.2016
-,-,-,114.95,12.02.2016
-,-,-,114.95,15.02.2016
-,-,-,114.95,16.02.2016
-,-,-,114.95,17.02.2016
-,-,-,114.95,18.02.2016
-,-,-,114.95,19.02.2016
-,-,-,114.95,22.02.2016
-,-,-,114.95,23.02.2016
-,-,-,114.95,24.02.2016
-,-,-,114.95,25.02.2016
-,-,-,114.95,26.02.2016
-,-,-,114.95,29.02.2016
-,-,-,114.95,01.03.2016
-,-,-,114.95,02.03.2016
-,-,-,114.95,03.03.2016
-,-,-,114.95,04.03.2016
-,-,-,114.95,07.03.2016
-,-,-,114.95,08.03.2016
-,-,-,114.95,09.03.2016
-,-,-,114.95,10.03.2016
-,-,-,114.95,11.03.2016
-,-,-,114.95,14.03.2016
-,-,-,114.95,15.03.2016
-,-,-,114.95,16.03.2016
-,-,-,114.95,17.03.2016
-,-,-,114.95,18.03.2016
-,-,-,114.95,21.03.2016
-,-,-,114.95,22.03.2016
-,-,-,114.95,23.03.2016
-,-,-,114.95,24.03.2016
-,-,-,114.95,29.03.2016
-,-,-,114.95,30.03.2016
-,-,-,114.95,31.03.2016
-,-,-,114.95,01.04.2016
-,-,-,114.95,04.04.2016
-,-,-,114.95,05.04.2016
-,-,-,114.95,06.04.2016
-,-,-,114.95,07.04.2016
-,-,-,114.95,08.04.2016
-,-,-,114.95,11.04.2016
-,-,-,114.95,12.04.2016
-,-,-,114.95,13.04.2016
-,-,-,114.95,14.04.2016
-,-,-,114.95,15.04.2016
-,-,-,114.95,18.04.2016
-,-,-,114.95,19.04.2016
-,-,-,114.95,20.04.2016
-,-,-,114.95,21.04.2016
-,-,-,114.95,22.04.2016
-,-,-,114.95,25.04.2016
-,-,-,114.95,26.04.2016
-,-,-,114.95,28.04.2016
-,-,-,114.95,29.04.2016
-,-,-,114.95,03.05.2016
-,-,-,114.95,04.05.2016
-,-,-,114.95,05.05.2016
-,-,-,114.95,06.05.2016
-,-,-,114.95,09.05.2016
-,-,-,114.95,10.05.2016
-,-,-,114.95,11.05.2016
-,-,-,114.95,12.05.2016
-,-,-,114.95,13.05.2016
-,-,-,114.95,16.05.2016
-,-,-,114.95,17.05.2016
-,-,-,114.95,18.05.2016
-,-,-,114.95,19.05.2016
-,-,-,114.95,20.05.2016
-,-,-,114.95,23.05.2016
-,-,-,114.95,24.05.2016
-,-,-,114.95,25.05.2016
-,-,-,114.95,26.05.2016
-,-,-,114.95,27.05.2016
-,-,-,114.95,30.05.2016
-,-,-,114.95,31.05.2016
-,-,-,114.95,01.06.2016
-,-,-,114.95,02.06.2016
-,-,-,114.95,03.06.2016
-,-,-,114.95,06.06.2016
-,-,-,114.95,07.06.2016
-,-,-,114.95,08.06.2016
-,-,-,114.95,09.06.2016
-,-,-,114.95,10.06.2016
-,-,-,114.95,13.06.2016
-,-,-,114.95,14.06.2016
-,-,-,114.95,15.06.2016
-,-,-,114.95,16.06.2016
-,-,-,114.95,17.06.2016
-,-,-,114.95,20.06.2016
-,-,-,114.95,21.06.2016
-,-,-,114.95,22.06.2016
-,-,-,114.95,23.06.2016
-,-,-,114.95,24.06.2016
-,-,-,114.95,27.06.2016
-,-,-,114.95,28.06.2016
-,-,-,114.95,29.06.2016
-,-,-,114.95,30.06.2016
112.90,112.90,112.90,112.90,01.07.2016
-,-,-,112.90,04.07.2016
-,-,-,112.90,05.07.2016
-,-,-,112.90,06.07.2016
-,-,-,112.90,07.07.2016
-,-,-,112.90,08.07.2016
-,-,-,112.90,11.07.2016
-,-,-,112.90,12.07.2016
-,-,-,112.90,13.07.2016
-,-,-,112.90,14.07.2016
-,-,-,112.90,15.07.2016
-,-,-,112.90,18.07.2016
-,-,-,112.90,19.07.2016
-,-,-,112.90,20.07.2016
-,-,-,112.90,21.07.2016
-,-,-,112.90,22.07.2016
-,-,-,112.90,25.07.2016
-,-,-,112.90,26.07.2016
-,-,-,112.90,27.07.2016
-,-,-,112.90,28.07.2016
-,-,-,112.90,29.07.2016
