najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
-,-,-,123.85,29.12.2015
-,-,-,123.85,30.12.2015
-,-,-,123.85,04.01.2016
-,-,-,123.85,05.01.2016
-,-,-,123.85,06.01.2016
-,-,-,123.85,07.01.2016
-,-,-,123.85,08.01.2016
-,-,-,123.85,11.01.2016
-,-,-,123.85,12.01.2016
-,-,-,123.85,13.01.2016
-,-,-,123.85,14.01.2016
-,-,-,123.85,15.01.2016
-,-,-,123.85,18.01.2016
-,-,-,123.85,19.01.2016
-,-,-,123.85,20.01.2016
-,-,-,123.85,21.01.2016
-,-,-,123.85,22.01.2016
-,-,-,123.85,25.01.2016
-,-,-,123.85,26.01.2016
-,-,-,123.85,27.01.2016
-,-,-,123.85,28.01.2016
-,-,-,123.85,29.01.2016
-,-,-,123.85,01.02.2016
-,-,-,123.85,02.02.2016
-,-,-,123.85,03.02.2016
-,-,-,123.85,04.02.2016
-,-,-,123.85,05.02.2016
-,-,-,123.85,09.02.2016
-,-,-,123.85,10.02.2016
-,-,-,123.85,11.02.2016
-,-,-,123.85,12.02.2016
-,-,-,123.85,15.02.2016
-,-,-,123.85,16.02.2016
-,-,-,123.85,17.02.2016
-,-,-,123.85,18.02.2016
-,-,-,123.85,19.02.2016
-,-,-,123.85,22.02.2016
-,-,-,123.85,23.02.2016
-,-,-,123.85,24.02.2016
-,-,-,123.85,25.02.2016
-,-,-,123.85,26.02.2016
-,-,-,123.85,29.02.2016
-,-,-,123.85,01.03.2016
-,-,-,123.85,02.03.2016
-,-,-,123.85,03.03.2016
-,-,-,123.85,04.03.2016
-,-,-,123.85,07.03.2016
-,-,-,123.85,08.03.2016
-,-,-,123.85,09.03.2016
-,-,-,123.85,10.03.2016
-,-,-,123.85,11.03.2016
-,-,-,123.85,14.03.2016
-,-,-,123.85,15.03.2016
-,-,-,123.85,16.03.2016
-,-,-,123.85,17.03.2016
-,-,-,123.85,18.03.2016
-,-,-,123.85,21.03.2016
-,-,-,123.85,22.03.2016
-,-,-,123.85,23.03.2016
-,-,-,123.85,24.03.2016
-,-,-,123.85,29.03.2016
-,-,-,123.85,30.03.2016
-,-,-,123.85,31.03.2016
-,-,-,123.85,01.04.2016
-,-,-,123.85,04.04.2016
-,-,-,123.85,05.04.2016
-,-,-,123.85,06.04.2016
-,-,-,123.85,07.04.2016
-,-,-,123.85,08.04.2016
-,-,-,123.85,11.04.2016
-,-,-,123.85,12.04.2016
-,-,-,123.85,13.04.2016
-,-,-,123.85,14.04.2016
-,-,-,123.85,15.04.2016
-,-,-,123.85,18.04.2016
-,-,-,123.85,19.04.2016
-,-,-,123.85,20.04.2016
-,-,-,123.85,21.04.2016
-,-,-,123.85,22.04.2016
-,-,-,123.85,25.04.2016
-,-,-,123.85,26.04.2016
-,-,-,123.85,28.04.2016
-,-,-,123.85,29.04.2016
-,-,-,123.85,03.05.2016
-,-,-,123.85,04.05.2016
-,-,-,123.85,05.05.2016
-,-,-,123.85,06.05.2016
-,-,-,123.85,09.05.2016
-,-,-,123.85,10.05.2016
-,-,-,123.85,11.05.2016
-,-,-,123.85,12.05.2016
-,-,-,123.85,13.05.2016
-,-,-,123.85,16.05.2016
-,-,-,123.85,17.05.2016
-,-,-,123.85,18.05.2016
-,-,-,123.85,19.05.2016
-,-,-,123.85,20.05.2016
-,-,-,123.85,23.05.2016
-,-,-,123.85,24.05.2016
-,-,-,123.85,25.05.2016
-,-,-,123.85,26.05.2016
-,-,-,123.85,27.05.2016
-,-,-,123.85,30.05.2016
-,-,-,123.85,31.05.2016
-,-,-,123.85,01.06.2016
-,-,-,123.85,02.06.2016
-,-,-,123.85,03.06.2016
-,-,-,123.85,06.06.2016
-,-,-,123.85,07.06.2016
-,-,-,123.85,08.06.2016
-,-,-,123.85,09.06.2016
-,-,-,123.85,10.06.2016
-,-,-,123.85,13.06.2016
-,-,-,123.85,14.06.2016
-,-,-,123.85,15.06.2016
-,-,-,123.85,16.06.2016
-,-,-,123.85,17.06.2016
-,-,-,123.85,20.06.2016
-,-,-,123.85,21.06.2016
-,-,-,123.85,22.06.2016
-,-,-,123.85,23.06.2016
-,-,-,123.85,24.06.2016
-,-,-,123.85,27.06.2016
-,-,-,123.85,28.06.2016
-,-,-,123.85,29.06.2016
-,-,-,123.85,30.06.2016
-,-,-,123.85,01.07.2016
-,-,-,123.85,04.07.2016
-,-,-,123.85,05.07.2016
-,-,-,123.85,06.07.2016
-,-,-,123.85,07.07.2016
-,-,-,123.85,08.07.2016
-,-,-,123.85,11.07.2016
-,-,-,123.85,12.07.2016
-,-,-,123.85,13.07.2016
-,-,-,123.85,14.07.2016
-,-,-,123.85,15.07.2016
-,-,-,123.85,18.07.2016
-,-,-,123.85,19.07.2016
-,-,-,123.85,20.07.2016
-,-,-,123.85,21.07.2016
-,-,-,123.85,22.07.2016
-,-,-,123.85,25.07.2016
-,-,-,123.85,26.07.2016
-,-,-,123.85,27.07.2016
-,-,-,123.85,28.07.2016
-,-,-,123.85,29.07.2016
