najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
-,-,-,130.01,05.04.2016
-,-,-,130.01,06.04.2016
-,-,-,130.01,07.04.2016
-,-,-,130.01,08.04.2016
-,-,-,130.01,11.04.2016
-,-,-,130.01,12.04.2016
-,-,-,130.01,13.04.2016
-,-,-,130.01,14.04.2016
-,-,-,130.01,15.04.2016
-,-,-,130.01,18.04.2016
-,-,-,130.01,19.04.2016
-,-,-,130.01,20.04.2016
-,-,-,130.01,21.04.2016
-,-,-,130.01,22.04.2016
-,-,-,130.01,25.04.2016
-,-,-,130.01,26.04.2016
-,-,-,130.01,28.04.2016
-,-,-,130.01,29.04.2016
-,-,-,130.01,03.05.2016
-,-,-,130.01,04.05.2016
-,-,-,130.01,05.05.2016
-,-,-,130.01,06.05.2016
-,-,-,130.01,09.05.2016
-,-,-,130.01,10.05.2016
-,-,-,130.01,11.05.2016
-,-,-,130.01,12.05.2016
-,-,-,130.01,13.05.2016
-,-,-,130.01,16.05.2016
-,-,-,130.01,17.05.2016
-,-,-,130.01,18.05.2016
-,-,-,130.01,19.05.2016
-,-,-,130.01,20.05.2016
-,-,-,130.01,23.05.2016
-,-,-,130.01,24.05.2016
-,-,-,130.01,25.05.2016
-,-,-,130.01,26.05.2016
-,-,-,130.01,27.05.2016
-,-,-,130.01,30.05.2016
-,-,-,130.01,31.05.2016
-,-,-,130.01,01.06.2016
-,-,-,130.01,02.06.2016
-,-,-,130.01,03.06.2016
-,-,-,130.01,06.06.2016
-,-,-,130.01,07.06.2016
-,-,-,130.01,08.06.2016
-,-,-,130.01,09.06.2016
-,-,-,130.01,10.06.2016
-,-,-,130.01,13.06.2016
-,-,-,130.01,14.06.2016
-,-,-,130.01,15.06.2016
-,-,-,130.01,16.06.2016
-,-,-,130.01,17.06.2016
-,-,-,130.01,20.06.2016
-,-,-,130.01,21.06.2016
-,-,-,130.01,22.06.2016
-,-,-,130.01,23.06.2016
-,-,-,130.01,24.06.2016
-,-,-,130.01,27.06.2016
-,-,-,130.01,28.06.2016
-,-,-,130.01,29.06.2016
-,-,-,130.01,30.06.2016
-,-,-,130.01,01.07.2016
-,-,-,130.01,04.07.2016
-,-,-,130.01,05.07.2016
-,-,-,130.01,06.07.2016
-,-,-,130.01,07.07.2016
-,-,-,130.01,08.07.2016
-,-,-,130.01,11.07.2016
-,-,-,130.01,12.07.2016
-,-,-,130.01,13.07.2016
-,-,-,130.01,14.07.2016
-,-,-,130.01,15.07.2016
-,-,-,130.01,18.07.2016
-,-,-,130.01,19.07.2016
-,-,-,130.01,20.07.2016
-,-,-,130.01,21.07.2016
-,-,-,130.01,22.07.2016
-,-,-,130.01,25.07.2016
-,-,-,130.01,26.07.2016
-,-,-,130.01,27.07.2016
-,-,-,130.01,28.07.2016
-,-,-,130.01,29.07.2016
