najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
-,-,-,112.70,18.03.2016
-,-,-,112.70,21.03.2016
-,-,-,112.70,22.03.2016
-,-,-,112.70,23.03.2016
-,-,-,112.70,24.03.2016
-,-,-,112.70,29.03.2016
-,-,-,112.70,30.03.2016
-,-,-,112.70,31.03.2016
-,-,-,112.70,01.04.2016
-,-,-,112.70,04.04.2016
-,-,-,112.70,05.04.2016
-,-,-,112.70,06.04.2016
-,-,-,112.70,07.04.2016
-,-,-,112.70,08.04.2016
-,-,-,112.70,11.04.2016
-,-,-,112.70,12.04.2016
-,-,-,112.70,13.04.2016
-,-,-,112.70,14.04.2016
-,-,-,112.70,15.04.2016
-,-,-,112.70,18.04.2016
-,-,-,112.70,19.04.2016
-,-,-,112.70,20.04.2016
-,-,-,112.70,21.04.2016
-,-,-,112.70,22.04.2016
-,-,-,112.70,25.04.2016
-,-,-,112.70,26.04.2016
-,-,-,112.70,28.04.2016
-,-,-,112.70,29.04.2016
-,-,-,112.70,03.05.2016
-,-,-,112.70,04.05.2016
-,-,-,112.70,05.05.2016
-,-,-,112.70,06.05.2016
-,-,-,112.70,09.05.2016
-,-,-,112.70,10.05.2016
-,-,-,112.70,11.05.2016
-,-,-,112.70,12.05.2016
-,-,-,112.70,13.05.2016
-,-,-,112.70,16.05.2016
-,-,-,112.70,17.05.2016
-,-,-,112.70,18.05.2016
-,-,-,112.70,19.05.2016
-,-,-,112.70,20.05.2016
-,-,-,112.70,23.05.2016
-,-,-,112.70,24.05.2016
-,-,-,112.70,25.05.2016
-,-,-,112.70,26.05.2016
-,-,-,112.70,27.05.2016
-,-,-,112.70,30.05.2016
-,-,-,112.70,31.05.2016
-,-,-,112.70,01.06.2016
-,-,-,112.70,02.06.2016
-,-,-,112.70,03.06.2016
-,-,-,112.70,06.06.2016
-,-,-,112.70,07.06.2016
-,-,-,112.70,08.06.2016
-,-,-,112.70,09.06.2016
-,-,-,112.70,10.06.2016
-,-,-,112.70,13.06.2016
-,-,-,112.70,14.06.2016
-,-,-,112.70,15.06.2016
-,-,-,112.70,16.06.2016
-,-,-,112.70,17.06.2016
-,-,-,112.70,20.06.2016
-,-,-,112.70,21.06.2016
-,-,-,112.70,22.06.2016
-,-,-,112.70,23.06.2016
-,-,-,112.70,24.06.2016
-,-,-,112.70,27.06.2016
-,-,-,112.70,28.06.2016
-,-,-,112.70,29.06.2016
-,-,-,112.70,30.06.2016
-,-,-,112.70,01.07.2016
-,-,-,112.70,04.07.2016
-,-,-,112.70,05.07.2016
-,-,-,112.70,06.07.2016
-,-,-,112.70,07.07.2016
-,-,-,112.70,08.07.2016
-,-,-,112.70,11.07.2016
-,-,-,112.70,12.07.2016
-,-,-,112.70,13.07.2016
-,-,-,112.70,14.07.2016
-,-,-,112.70,15.07.2016
-,-,-,112.70,18.07.2016
-,-,-,112.70,19.07.2016
-,-,-,112.70,20.07.2016
-,-,-,112.70,21.07.2016
-,-,-,112.70,22.07.2016
-,-,-,112.70,25.07.2016
-,-,-,112.70,26.07.2016
-,-,-,112.70,27.07.2016
-,-,-,112.70,28.07.2016
-,-,-,112.70,29.07.2016
