najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
-,-,-,80.30,15.12.2015
-,-,-,80.30,16.12.2015
-,-,-,80.30,17.12.2015
-,-,-,80.30,18.12.2015
-,-,-,80.30,21.12.2015
-,-,-,80.30,22.12.2015
-,-,-,80.30,23.12.2015
-,-,-,80.30,28.12.2015
-,-,-,80.30,29.12.2015
-,-,-,80.30,30.12.2015
-,-,-,80.30,04.01.2016
-,-,-,80.30,05.01.2016
-,-,-,80.30,06.01.2016
-,-,-,80.30,07.01.2016
-,-,-,80.30,08.01.2016
-,-,-,80.30,11.01.2016
-,-,-,80.30,12.01.2016
-,-,-,80.30,13.01.2016
-,-,-,80.30,14.01.2016
-,-,-,80.30,15.01.2016
-,-,-,80.30,18.01.2016
-,-,-,80.30,19.01.2016
-,-,-,80.30,20.01.2016
-,-,-,80.30,21.01.2016
-,-,-,80.30,22.01.2016
-,-,-,80.30,25.01.2016
-,-,-,80.30,26.01.2016
-,-,-,80.30,27.01.2016
-,-,-,80.30,28.01.2016
-,-,-,80.30,29.01.2016
-,-,-,80.30,01.02.2016
-,-,-,80.30,02.02.2016
-,-,-,80.30,03.02.2016
-,-,-,80.30,04.02.2016
-,-,-,80.30,05.02.2016
-,-,-,80.30,09.02.2016
-,-,-,80.30,10.02.2016
-,-,-,80.30,11.02.2016
-,-,-,80.30,12.02.2016
-,-,-,80.30,15.02.2016
-,-,-,80.30,16.02.2016
-,-,-,80.30,17.02.2016
-,-,-,80.30,18.02.2016
-,-,-,80.30,19.02.2016
-,-,-,80.30,22.02.2016
-,-,-,80.30,23.02.2016
-,-,-,80.30,24.02.2016
-,-,-,80.30,25.02.2016
-,-,-,80.30,26.02.2016
-,-,-,80.30,29.02.2016
-,-,-,80.30,01.03.2016
-,-,-,80.30,02.03.2016
-,-,-,80.30,03.03.2016
-,-,-,80.30,04.03.2016
-,-,-,80.30,07.03.2016
-,-,-,80.30,08.03.2016
-,-,-,80.30,09.03.2016
-,-,-,80.30,10.03.2016
-,-,-,80.30,11.03.2016
-,-,-,80.30,14.03.2016
-,-,-,80.30,15.03.2016
-,-,-,80.30,16.03.2016
-,-,-,80.30,17.03.2016
-,-,-,80.30,18.03.2016
-,-,-,80.30,21.03.2016
-,-,-,80.30,22.03.2016
-,-,-,80.30,23.03.2016
-,-,-,80.30,24.03.2016
-,-,-,80.30,29.03.2016
-,-,-,80.30,30.03.2016
-,-,-,80.30,31.03.2016
-,-,-,80.30,01.04.2016
-,-,-,80.30,04.04.2016
-,-,-,80.30,05.04.2016
-,-,-,80.30,06.04.2016
-,-,-,80.30,07.04.2016
-,-,-,80.30,08.04.2016
-,-,-,80.30,11.04.2016
-,-,-,80.30,12.04.2016
-,-,-,80.30,13.04.2016
-,-,-,80.30,14.04.2016
-,-,-,80.30,15.04.2016
-,-,-,80.30,18.04.2016
-,-,-,80.30,19.04.2016
-,-,-,80.30,20.04.2016
-,-,-,80.30,21.04.2016
-,-,-,80.30,22.04.2016
-,-,-,80.30,25.04.2016
-,-,-,80.30,26.04.2016
-,-,-,80.30,28.04.2016
-,-,-,80.30,29.04.2016
-,-,-,80.30,03.05.2016
-,-,-,80.30,04.05.2016
-,-,-,80.30,05.05.2016
-,-,-,80.30,06.05.2016
-,-,-,80.30,09.05.2016
-,-,-,80.30,10.05.2016
-,-,-,80.30,11.05.2016
-,-,-,80.30,12.05.2016
-,-,-,80.30,13.05.2016
-,-,-,80.30,16.05.2016
-,-,-,80.30,17.05.2016
-,-,-,80.30,18.05.2016
-,-,-,80.30,19.05.2016
-,-,-,80.30,20.05.2016
-,-,-,80.30,23.05.2016
-,-,-,80.30,24.05.2016
-,-,-,80.30,25.05.2016
-,-,-,80.30,26.05.2016
-,-,-,80.30,27.05.2016
-,-,-,80.30,30.05.2016
-,-,-,80.30,31.05.2016
-,-,-,80.30,01.06.2016
-,-,-,80.30,02.06.2016
-,-,-,80.30,03.06.2016
-,-,-,80.30,06.06.2016
-,-,-,80.30,07.06.2016
-,-,-,80.30,08.06.2016
-,-,-,80.30,09.06.2016
-,-,-,80.30,10.06.2016
-,-,-,80.30,13.06.2016
-,-,-,80.30,14.06.2016
-,-,-,80.30,15.06.2016
-,-,-,80.30,16.06.2016
-,-,-,80.30,17.06.2016
-,-,-,80.30,20.06.2016
-,-,-,80.30,21.06.2016
-,-,-,80.30,22.06.2016
-,-,-,80.30,23.06.2016
-,-,-,80.30,24.06.2016
-,-,-,80.30,27.06.2016
-,-,-,80.30,28.06.2016
-,-,-,80.30,29.06.2016
-,-,-,80.30,30.06.2016
-,-,-,80.30,01.07.2016
-,-,-,80.30,04.07.2016
-,-,-,80.30,05.07.2016
-,-,-,80.30,06.07.2016
-,-,-,80.30,07.07.2016
-,-,-,80.30,08.07.2016
-,-,-,80.30,11.07.2016
-,-,-,80.30,12.07.2016
-,-,-,80.30,13.07.2016
-,-,-,80.30,14.07.2016
-,-,-,80.30,15.07.2016
-,-,-,80.30,18.07.2016
-,-,-,80.30,19.07.2016
-,-,-,80.30,20.07.2016
-,-,-,80.30,21.07.2016
-,-,-,80.30,22.07.2016
-,-,-,80.30,25.07.2016
-,-,-,80.30,26.07.2016
-,-,-,80.30,27.07.2016
-,-,-,80.30,28.07.2016
-,-,-,80.30,29.07.2016
