najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
-,-,-,95.40,01.03.2016
-,-,-,95.40,02.03.2016
-,-,-,95.40,03.03.2016
-,-,-,95.40,04.03.2016
-,-,-,95.40,07.03.2016
-,-,-,95.40,08.03.2016
-,-,-,95.40,09.03.2016
-,-,-,95.40,10.03.2016
-,-,-,95.40,11.03.2016
-,-,-,95.40,14.03.2016
-,-,-,95.40,15.03.2016
-,-,-,95.40,16.03.2016
-,-,-,95.40,17.03.2016
-,-,-,95.40,18.03.2016
-,-,-,95.40,21.03.2016
-,-,-,95.40,22.03.2016
-,-,-,95.40,23.03.2016
-,-,-,95.40,24.03.2016
-,-,-,95.40,29.03.2016
-,-,-,95.40,30.03.2016
-,-,-,95.40,31.03.2016
-,-,-,95.40,01.04.2016
-,-,-,95.40,04.04.2016
-,-,-,95.40,05.04.2016
-,-,-,95.40,06.04.2016
-,-,-,95.40,07.04.2016
-,-,-,95.40,08.04.2016
-,-,-,95.40,11.04.2016
-,-,-,95.40,12.04.2016
-,-,-,95.40,13.04.2016
-,-,-,95.40,14.04.2016
-,-,-,95.40,15.04.2016
-,-,-,95.40,18.04.2016
-,-,-,95.40,19.04.2016
-,-,-,95.40,20.04.2016
-,-,-,95.40,21.04.2016
-,-,-,95.40,22.04.2016
-,-,-,95.40,25.04.2016
-,-,-,95.40,26.04.2016
-,-,-,95.40,28.04.2016
-,-,-,95.40,29.04.2016
-,-,-,95.40,03.05.2016
-,-,-,95.40,04.05.2016
-,-,-,95.40,05.05.2016
-,-,-,95.40,06.05.2016
-,-,-,95.40,09.05.2016
-,-,-,95.40,10.05.2016
-,-,-,95.40,11.05.2016
-,-,-,95.40,12.05.2016
-,-,-,95.40,13.05.2016
-,-,-,95.40,16.05.2016
-,-,-,95.40,17.05.2016
-,-,-,95.40,18.05.2016
-,-,-,95.40,19.05.2016
-,-,-,95.40,20.05.2016
-,-,-,95.40,23.05.2016
-,-,-,95.40,24.05.2016
-,-,-,95.40,25.05.2016
-,-,-,95.40,26.05.2016
-,-,-,95.40,27.05.2016
-,-,-,95.40,30.05.2016
-,-,-,95.40,31.05.2016
-,-,-,95.40,01.06.2016
-,-,-,95.40,02.06.2016
-,-,-,95.40,03.06.2016
-,-,-,95.40,06.06.2016
-,-,-,95.40,07.06.2016
-,-,-,95.40,08.06.2016
-,-,-,95.40,09.06.2016
-,-,-,95.40,10.06.2016
-,-,-,95.40,13.06.2016
-,-,-,95.40,14.06.2016
-,-,-,95.40,15.06.2016
-,-,-,95.40,16.06.2016
-,-,-,95.40,17.06.2016
-,-,-,95.40,20.06.2016
-,-,-,95.40,21.06.2016
-,-,-,95.40,22.06.2016
-,-,-,95.40,23.06.2016
-,-,-,95.40,24.06.2016
-,-,-,95.40,27.06.2016
-,-,-,95.40,28.06.2016
-,-,-,95.40,29.06.2016
-,-,-,95.40,30.06.2016
-,-,-,95.40,01.07.2016
-,-,-,95.40,04.07.2016
-,-,-,95.40,05.07.2016
-,-,-,95.40,06.07.2016
-,-,-,95.40,07.07.2016
-,-,-,95.40,08.07.2016
-,-,-,95.40,11.07.2016
-,-,-,95.40,12.07.2016
-,-,-,95.40,13.07.2016
-,-,-,95.40,14.07.2016
-,-,-,95.40,15.07.2016
-,-,-,95.40,18.07.2016
-,-,-,95.40,19.07.2016
-,-,-,95.40,20.07.2016
-,-,-,95.40,21.07.2016
-,-,-,95.40,22.07.2016
-,-,-,95.40,25.07.2016
-,-,-,95.40,26.07.2016
-,-,-,95.40,27.07.2016
-,-,-,95.40,28.07.2016
-,-,-,95.40,29.07.2016
