najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
33.000,33.000,33.000,33.000,18.07.2016
31.120,31.120,31.120,31.120,19.07.2016
-,-,-,31.120,20.07.2016
30.000,30.000,30.000,30.000,21.07.2016
30.000,30.000,30.000,30.000,22.07.2016
31.200,31.200,31.200,31.200,25.07.2016
32.440,32.440,32.440,32.440,26.07.2016
33.000,33.000,33.000,33.000,27.07.2016
-,-,-,33.000,28.07.2016
-,-,-,33.000,29.07.2016
