najvisji_tecaj,odpiralni_tecaj,najnizji_tecaj,uradni_tecaj,datum
-,-,-,128.20,19.10.2015
-,-,-,128.20,20.10.2015
-,-,-,128.20,21.10.2015
-,-,-,128.20,22.10.2015
-,-,-,128.20,23.10.2015
-,-,-,128.20,26.10.2015
-,-,-,128.20,27.10.2015
-,-,-,128.20,28.10.2015
-,-,-,128.20,29.10.2015
-,-,-,128.20,30.10.2015
-,-,-,128.20,02.11.2015
-,-,-,128.20,03.11.2015
-,-,-,128.20,04.11.2015
-,-,-,128.20,05.11.2015
-,-,-,128.20,06.11.2015
-,-,-,128.20,09.11.2015
-,-,-,128.20,10.11.2015
-,-,-,128.20,11.11.2015
-,-,-,128.20,12.11.2015
-,-,-,128.20,13.11.2015
-,-,-,128.20,16.11.2015
-,-,-,128.20,17.11.2015
-,-,-,128.20,18.11.2015
-,-,-,128.20,19.11.2015
-,-,-,128.20,20.11.2015
-,-,-,128.20,23.11.2015
-,-,-,128.20,24.11.2015
-,-,-,128.20,25.11.2015
-,-,-,128.20,26.11.2015
-,-,-,128.20,27.11.2015
-,-,-,128.20,30.11.2015
-,-,-,128.20,01.12.2015
-,-,-,128.20,02.12.2015
-,-,-,128.20,03.12.2015
-,-,-,128.20,04.12.2015
-,-,-,128.20,07.12.2015
-,-,-,128.20,08.12.2015
-,-,-,128.20,09.12.2015
-,-,-,128.20,10.12.2015
-,-,-,128.20,11.12.2015
-,-,-,128.20,14.12.2015
-,-,-,128.20,15.12.2015
-,-,-,128.20,16.12.2015
-,-,-,128.20,17.12.2015
-,-,-,128.20,18.12.2015
-,-,-,128.20,21.12.2015
-,-,-,128.20,22.12.2015
-,-,-,128.20,23.12.2015
-,-,-,128.20,28.12.2015
-,-,-,128.20,29.12.2015
-,-,-,128.20,30.12.2015
-,-,-,128.20,04.01.2016
-,-,-,128.20,05.01.2016
-,-,-,128.20,06.01.2016
-,-,-,128.20,07.01.2016
-,-,-,128.20,08.01.2016
-,-,-,128.20,11.01.2016
-,-,-,128.20,12.01.2016
-,-,-,128.20,13.01.2016
-,-,-,128.20,14.01.2016
-,-,-,128.20,15.01.2016
-,-,-,128.20,18.01.2016
-,-,-,128.20,19.01.2016
-,-,-,128.20,20.01.2016
-,-,-,128.20,21.01.2016
-,-,-,128.20,22.01.2016
-,-,-,128.20,25.01.2016
-,-,-,128.20,26.01.2016
-,-,-,128.20,27.01.2016
-,-,-,128.20,28.01.2016
-,-,-,128.20,29.01.2016
-,-,-,128.20,01.02.2016
-,-,-,128.20,02.02.2016
-,-,-,128.20,03.02.2016
-,-,-,128.20,04.02.2016
-,-,-,128.20,05.02.2016
-,-,-,128.20,09.02.2016
-,-,-,128.20,10.02.2016
-,-,-,128.20,11.02.2016
-,-,-,128.20,12.02.2016
-,-,-,128.20,15.02.2016
-,-,-,128.20,16.02.2016
-,-,-,128.20,17.02.2016
-,-,-,128.20,18.02.2016
-,-,-,128.20,19.02.2016
-,-,-,128.20,22.02.2016
-,-,-,128.20,23.02.2016
-,-,-,128.20,24.02.2016
-,-,-,128.20,25.02.2016
-,-,-,128.20,26.02.2016
-,-,-,128.20,29.02.2016
-,-,-,128.20,01.03.2016
-,-,-,128.20,02.03.2016
-,-,-,128.20,03.03.2016
-,-,-,128.20,04.03.2016
-,-,-,128.20,07.03.2016
-,-,-,128.20,08.03.2016
-,-,-,128.20,09.03.2016
-,-,-,128.20,10.03.2016
-,-,-,128.20,11.03.2016
-,-,-,128.20,14.03.2016
128.00,128.00,128.00,128.00,15.03.2016
-,-,-,128.00,16.03.2016
-,-,-,128.00,17.03.2016
-,-,-,128.00,18.03.2016
-,-,-,128.00,21.03.2016
-,-,-,128.00,22.03.2016
-,-,-,128.00,23.03.2016
-,-,-,128.00,24.03.2016
-,-,-,128.00,29.03.2016
-,-,-,128.00,30.03.2016
-,-,-,128.00,31.03.2016
-,-,-,128.00,01.04.2016
-,-,-,128.00,04.04.2016
-,-,-,128.00,05.04.2016
-,-,-,128.00,06.04.2016
-,-,-,128.00,07.04.2016
-,-,-,128.00,08.04.2016
-,-,-,128.00,11.04.2016
-,-,-,128.00,12.04.2016
-,-,-,128.00,13.04.2016
-,-,-,128.00,14.04.2016
-,-,-,128.00,15.04.2016
-,-,-,128.00,18.04.2016
-,-,-,128.00,19.04.2016
-,-,-,128.00,20.04.2016
-,-,-,128.00,21.04.2016
-,-,-,128.00,22.04.2016
-,-,-,128.00,25.04.2016
-,-,-,128.00,26.04.2016
-,-,-,128.00,28.04.2016
-,-,-,128.00,29.04.2016
-,-,-,128.00,03.05.2016
-,-,-,128.00,04.05.2016
-,-,-,128.00,05.05.2016
-,-,-,128.00,06.05.2016
-,-,-,128.00,09.05.2016
-,-,-,128.00,10.05.2016
-,-,-,128.00,11.05.2016
-,-,-,128.00,12.05.2016
-,-,-,128.00,13.05.2016
-,-,-,128.00,16.05.2016
-,-,-,128.00,17.05.2016
-,-,-,128.00,18.05.2016
-,-,-,128.00,19.05.2016
-,-,-,128.00,20.05.2016
-,-,-,128.00,23.05.2016
-,-,-,128.00,24.05.2016
-,-,-,128.00,25.05.2016
-,-,-,128.00,26.05.2016
-,-,-,128.00,27.05.2016
-,-,-,128.00,30.05.2016
-,-,-,128.00,31.05.2016
-,-,-,128.00,01.06.2016
-,-,-,128.00,02.06.2016
-,-,-,128.00,03.06.2016
-,-,-,128.00,06.06.2016
-,-,-,128.00,07.06.2016
-,-,-,128.00,08.06.2016
-,-,-,128.00,09.06.2016
-,-,-,128.00,10.06.2016
-,-,-,128.00,13.06.2016
-,-,-,128.00,14.06.2016
-,-,-,128.00,15.06.2016
-,-,-,128.00,16.06.2016
-,-,-,128.00,17.06.2016
-,-,-,128.00,20.06.2016
-,-,-,128.00,21.06.2016
-,-,-,128.00,22.06.2016
-,-,-,128.00,23.06.2016
-,-,-,128.00,24.06.2016
-,-,-,128.00,27.06.2016
-,-,-,128.00,28.06.2016
-,-,-,128.00,29.06.2016
-,-,-,128.00,30.06.2016
-,-,-,128.00,01.07.2016
-,-,-,128.00,04.07.2016
-,-,-,128.00,05.07.2016
-,-,-,128.00,06.07.2016
-,-,-,128.00,07.07.2016
-,-,-,128.00,08.07.2016
-,-,-,128.00,11.07.2016
-,-,-,128.00,12.07.2016
-,-,-,128.00,13.07.2016
-,-,-,128.00,14.07.2016
-,-,-,128.00,15.07.2016
-,-,-,128.00,18.07.2016
-,-,-,128.00,19.07.2016
-,-,-,128.00,20.07.2016
-,-,-,128.00,21.07.2016
-,-,-,128.00,22.07.2016
-,-,-,128.00,25.07.2016
-,-,-,128.00,26.07.2016
-,-,-,128.00,27.07.2016
-,-,-,128.00,28.07.2016
-,-,-,128.00,29.07.2016
